ID	CHROM	POS	#hg19
exm681423	8	10468685
exm681607	8	10470758
exm681653	8	10480225
exm681678	8	10480377
exm681712	8	10480582
exm681831	8	10583778
exm681862	8	10587741
exm681871	8	10622935
exm681886	8	10623138
exm681887	8	10623141
exm682030	8	11058316
exm682149	8	11174306
exm682160	8	11177252
exm682369	8	11405542
exm682437	8	11415498
exm682682	8	11667283
exm682782	8	11703272
exm682901	8	11831477
exm683299	8	12594410
exm683322	8	12600720
exm683397	8	12878881
exm683426	8	12879198
exm68344	1	72748125
exm683556	8	12956081
exm683612	8	12957789
exm683615	8	12957850
exm683709	8	13356655
exm683721	8	13356812
exm683726	8	13356860
exm683821	8	13959989
exm684071	8	16884796
exm684180	8	17067453
exm684247	8	17132441
exm684409	8	17230644
exm684464	8	17401161
exm68448	1	74649321
exm68454	1	74664011
exm684672	8	17500162
exm684737	8	17513386
exm684866	8	17611381
exm684944	8	17612387
exm684961	8	17612562
exm684977	8	17612760
exm684983	8	17612849
exm685051	8	17726174
exm685072	8	17731611
exm685077	8	17731914
exm685078	8	17731919
exm685124	8	17743008
exm685189	8	17804833
exm685284	8	17820728
exm685295	8	17822208
exm685299	8	17823514
exm685340	8	17829941
exm685399	8	17867185
exm685408	8	17868775
exm685423	8	17871485
exm685495	8	17919816
exm685539	8	17924739
exm685561	8	17928814
exm685595	8	17942264
exm685598	8	17942276
exm685657	8	18257583
exm685660	8	18257634
exm685672	8	18257916
exm685685	8	18258126
exm68572	1	74818977
exm685864	8	18729529
exm685879	8	18729702
exm685894	8	18729899
exm685958	8	19192358
exm686051	8	19263445
exm686053	8	19263472
exm686206	8	19683957
exm686381	8	20005554
exm686449	8	20036715
exm686456	8	20036819
exm686457	8	20036827
exm686597	8	20107772
exm686604	8	20110364
exm686605	8	20110379
exm686659	8	20112418
exm686694	8	21560425
exm68670	1	74957907
exm686817	8	21771050
exm686881	8	21847855
exm68716	1	75037334
exm687180	8	21959728
exm687405	8	21984787
exm687452	8	21986496
exm687479	8	21996229
exm687510	8	21997479
exm687673	8	22021501
exm687766	8	22052390
exm688180	8	22210502
exm688181	8	22210532
exm688219	8	22267473
exm688325	8	22398244
exm688416	8	22423972
exm688531	8	22447142
exm688628	8	22459801
exm688638	8	22460743
exm688642	8	22460761
exm688941	8	22570967
exm688954	8	22582461
exm688964	8	22675174
exm68906	1	75086463
exm68921	1	75097426
exm689292	8	23003229
exm689374	8	23056778
exm689391	8	23056956
exm689411	8	23060160
exm689745	8	23294517
exm690098	8	24250832
exm690182	8	24300006
exm690199	8	24321397
exm690279	8	24350087
exm690298	8	24357716
exm690380	8	24774869
exm690410	8	24775457
exm690505	8	25101205
exm690641	8	25220572
exm690721	8	25257451
exm690789	8	25280800
exm690821	8	25296900
exm690840	8	25317913
exm690845	8	25318003
exm690926	8	25346073
exm690954	8	25364319
exm69128	1	75684185
exm691302	8	26509914
exm691394	8	26722110
exm691617	8	27291039
exm691797	8	27321172
exm691873	8	27358529
exm691938	8	27382945
exm692009	8	27457432
exm692247	8	27633972
exm692369	8	27690612
exm692824	8	28314293
exm692861	8	28360541
exm692909	8	28420409
exm692983	8	28574900
exm693402	8	29048538
exm693685	8	30510976
exm693987	8	30701210
exm694001	8	30701641
exm694033	8	30702616
exm694041	8	30702739
exm694260	8	30916702
exm694267	8	30921824
exm694349	8	30949351
exm694487	8	31030599
exm694549	8	32505633
exm694775	8	33354777
exm694805	8	33360956
exm695139	8	36673151
exm695198	8	36763273
exm695266	8	36793396
exm69528	1	77094374
exm695617	8	37698902
exm695638	8	37699794
exm695671	8	37702308
exm695716	8	37707160
exm695765	8	37728994
exm695898	8	37732583
exm695995	8	37796297
exm696005	8	37797516
exm696038	8	37823476
exm696158	8	38003643
exm696290	8	38103783
exm696458	8	38187329
exm696524	8	38264462
exm696696	8	38373958
exm696782	8	38677891
exm696908	8	38834076
exm696941	8	38845519
exm696969	8	38853814
exm697114	8	39022585
exm697149	8	39080632
exm697255	8	39495062
exm697354	8	39604116
exm697357	8	39606830
exm697475	8	39780089
exm697478	8	39780101
exm697533	8	39840258
exm697545	8	39847312
exm697551	8	39862893
exm697618	8	40554797
exm697642	8	41122934
exm697775	8	41478447
exm69782	1	78097947
exm697851	8	41522407
exm69786	1	78098003
exm698196	8	41790141
exm698384	8	41832259
exm698397	8	41834824
exm698429	8	41906160
exm698491	8	42036464
exm698558	8	42045047
exm698716	8	42226805
exm698762	8	42256321
exm698958	8	42587553
exm699235	8	42977340
exm699443	8	48192585
exm699958	8	48848992
exm700084	8	48885436
exm700264	8	51363287
exm700283	8	51465651
exm700365	8	52320669
exm700415	8	52321728
exm700460	8	52339232
exm700555	8	52733017
exm70056	1	78395029
exm70074	1	78401664
exm700766	8	53477798
exm701068	8	54682194
exm701213	8	54963628
exm701345	8	55372387
exm701450	8	55539395
exm701486	8	55540418
exm701692	8	56698370
exm701757	8	56702798
exm70178	1	78478903
exm701800	8	56715038
exm701988	8	57080027
exm702086	8	57354047
exm70214	1	78546500
exm702268	8	59404935
exm702323	8	59411001
exm702332	8	59483470
exm702891	8	61765767
exm702904	8	61768586
exm703193	8	62596622
exm703419	8	65528273
exm703509	8	66605947
exm703587	8	66695041
exm703595	8	66963810
exm703621	8	67012244
exm703757	8	67341714
exm703777	8	67342165
exm703812	8	67356627
exm703817	8	67356832
exm703849	8	67369088
exm703870	8	67380553
exm703961	8	67505363
exm704033	8	67577140
exm704130	8	67734618
exm704178	8	67789708
exm704202	8	67796120
exm704203	8	67796144
exm704259	8	67926685
exm704675	8	68419039
exm704684	8	68421768
exm70475	1	79128488
exm704803	8	68992707
exm704820	8	69002816
exm70490	1	79357360
exm704923	8	69058524
exm704933	8	69104582
exm704993	8	69434056
exm705056	8	70498639
exm705102	8	70533375
exm705264	8	70744676
exm705321	8	70981780
exm705476	8	71126151
exm705574	8	71593497
exm705628	8	71646414
exm706079	8	73984105
exm706174	8	74333676
exm706279	8	74893419
exm706299	8	74893757
exm706353	8	75157102
exm706393	8	75227537
exm706630	8	76472597
exm706635	8	76472634
exm706643	8	76476256
exm706654	8	77616519
exm706684	8	77617500
exm706719	8	77618575
exm706809	8	77763592
exm706959	8	77768204
exm70699	1	82456107
exm707021	8	77776491
exm707237	8	80942341
exm707361	8	81431696
exm707467	8	81897051
exm707475	8	81897267
exm707574	8	82391664
exm707679	8	82606322
exm707721	8	82615242
exm707809	8	82736033
exm708145	8	86357401
exm708375	8	87241965
exm708376	8	87241987
exm708396	8	87242372
exm708522	8	87519242
exm708635	8	87588042
exm708679	8	87616370
exm708812	8	88249192
exm70895	1	84864256
exm709072	8	90937198
exm709081	8	90937457
exm709116	8	90965540
exm709118	8	90965597
exm709167	8	90990479
exm709456	8	92147930
exm70953	1	84945097
exm709603	8	92998402
exm709737	8	94746512
exm709860	8	94777845
exm709885	8	94798471
exm709900	8	94808177
exm710007	8	95143177
exm710199	8	95399267
exm710239	8	95416309
exm710266	8	95470511
exm710273	8	95479680
exm71046	1	85020683
exm710460	8	95541487
exm710627	8	95782786
exm710715	8	95863810
exm710853	8	95942806
exm710910	8	96057808
exm710968	8	96281363
exm711056	8	97251842
exm711085	8	97269208
exm711182	8	97614661
exm71121	1	85116142
exm711242	8	97892201
exm711430	8	98817579
exm711434	8	98817635
exm711691	8	99101429
exm711769	8	99139874
exm712188	8	100205147
exm712243	8	100403867
exm712506	8	100844598
exm712539	8	100861113
exm71271	1	85405243
exm712740	8	101054034
exm712754	8	101065056
exm712834	8	101152913
exm71286	1	85412716
exm712927	8	101196856
exm713040	8	101273776
exm713190	8	101648164
exm713221	8	101717255
exm713297	8	101725408
exm713366	8	102213962
exm713379	8	102570665
exm713494	8	103250959
exm713769	8	103564006
exm71382	1	85498408
exm713866	8	103663994
exm713874	8	103664174
exm714	1	907676
exm714014	8	104240275
exm714021	8	104312381
exm714128	8	104388106
exm714212	8	104427424
exm714215	8	104427453
exm714229	8	104427544
exm714231	8	104427552
exm714283	8	104447992
exm714319	8	104778513
exm714351	8	104897687
exm714364	8	104898041
exm714386	8	104924365
exm714388	8	104927747
exm714432	8	104955109
exm714444	8	104987598
exm714461	8	105001597
exm714557	8	105361354
exm714585	8	105361724
exm714815	8	106431452
exm714862	8	106813470
exm714864	8	106813518
exm714905	8	106814656
exm714915	8	106814975
exm714926	8	106815396
exm714929	8	106815488
exm71509	1	85594430
exm715498	8	110406671
exm715521	8	110412411
exm71560	1	85647999
exm715678	8	110455956
exm715679	8	110455964
exm715773	8	110466956
exm715800	8	110472066
exm715812	8	110476685
exm715846	8	110478811
exm715868	8	110489507
exm715878	8	110492244
exm71601	1	85656289
exm716061	8	110587343
exm71611	1	85665973
exm716119	8	110631074
exm716248	8	113277705
exm716566	8	113702099
exm716655	8	114389003
exm71666	1	85736358
exm716666	8	114449045
exm716684	8	116426912
exm716691	8	116427121
exm716851	8	117778979
exm71718	1	85930482
exm717225	8	119936717
exm717279	8	119964052
exm717372	8	120430432
exm717562	8	120758983
exm717603	8	120801058
exm717611	8	120803637
exm717701	8	120867994
exm717719	8	120940733
exm717808	8	121209041
exm717849	8	121222021
exm718050	8	121354634
exm718136	8	121467679
exm718168	8	121502716
exm718285	8	121706110
exm718293	8	121823591
exm718322	8	122626390
exm71849	1	86200461
exm718549	8	124089380
exm718745	8	124219425
exm718807	8	124243936
exm71891	1	86249998
exm71904	1	86283736
exm71929	1	86334302
exm719396	8	124748087
exm719509	8	124978406
exm719756	8	125115409
exm720005	8	125555387
exm720041	8	125565607
exm720188	8	125989432
exm720201	8	125989758
exm720204	8	125989852
exm7204	1	3544991
exm720816	8	131073049
exm720852	8	131128940
exm721009	8	131916098
exm721150	8	132991604
exm721268	8	133051261
exm721301	8	133078133
exm721319	8	133092122
exm721370	8	133141982
exm721499	8	133622443
exm721529	8	133645065
exm721585	8	133759243
exm721712	8	133856419
exm722002	8	133923712
exm722040	8	133941359
exm722254	8	134107319
exm722278	8	134125671
exm722659	8	135614553
exm722713	8	135649710
exm722885	8	139164302
exm723053	8	139606427
exm723126	8	139662020
exm723141	8	139672708
exm72322	1	86907149
exm723300	8	139815174
exm723639	8	141445257
exm724077	8	142178467
exm724089	8	142185385
exm724213	8	142222329
exm724509	8	142444668
exm724688	8	142487895
exm724754	8	142505439
exm72482	1	86961291
exm724898	8	143427178
exm724911	8	143436060
exm725120	8	143745773
exm725160	8	143746185
exm7253	1	3548832
exm72573	1	87038331
exm726069	8	144378099
exm72616	1	87045696
exm726207	8	144406174
exm726403	8	144464795
exm726409	8	144511647
exm726457	8	144522278
exm726530	8	144589963
exm726805	8	144650013
exm7274	1	3551592
exm727481	8	144733563
exm727844	8	144809550
exm727909	8	144811338
exm727947	8	144873405
exm728015	8	144876123
exm728054	8	144885669
exm728194	8	144892719
exm728536	8	144941229
exm728702	8	144943109
exm729392	8	144995169
exm72947	1	89414776
exm729648	8	144998052
exm729861	8	145002123
exm729962	8	145006576
exm730286	8	145059188
exm730367	8	145065747
exm730833	8	145139325
exm730998	8	145154697
exm731051	8	145161803
exm731106	8	145235115
exm731200	8	145533221
exm731434	8	145579973
exm731473	8	145580671
exm731944	8	145626139
exm732028	8	145639681
exm732346	8	145662005
exm732349	8	145662065
exm732418	8	145666151
exm732521	8	145689992
exm732704	8	145699786
exm73271	1	89524657
exm732742	8	145700346
exm732772	8	145722620
exm732987	8	145735814
exm733026	8	145736407
exm733074	8	145737350
exm733289	8	145741702
exm733367	8	145745431
exm733530	8	145753132
exm73365	1	89582690
exm733735	8	145947382
exm733739	8	145947459
exm734007	8	146066773
exm734129	8	146076674
exm734143	8	146107246
exm734162	8	146108003
exm73430	1	89599084
exm734369	8	146279479
exm734651	9	289555
exm734664	9	311966
exm734900	9	418121
exm73497	1	89637504
exm734989	9	446384
exm735084	9	711396
exm735085	9	711399
exm735123	9	712026
exm735153	9	712419
exm735182	9	712784
exm735333	9	742375
exm735420	9	916846
exm735431	9	968008
exm735543	9	1051758
exm735598	9	1056590
exm735622	9	1056959
exm735924	9	2645577
exm736106	9	2718857
exm736178	9	2811522
exm736179	9	2811536
exm736190	9	2812282
exm736197	9	2820046
exm736213	9	2828726
exm736219	9	2828767
exm736355	9	3288175
exm736405	9	3829492
exm736458	9	4117933
exm736508	9	4118634
exm73651	1	89730555
exm73652	1	89730556
exm73653	1	89730557
exm736537	9	4125834
exm736664	9	4585394
exm736665	9	4585425
exm736705	9	4617960
exm736709	9	4617999
exm736734	9	4625433
exm736823	9	4663124
exm736851	9	4684944
exm736855	9	4685070
exm736902	9	4719161
exm736950	9	4826961
exm73699	1	89735081
exm737104	9	5080623
exm737119	9	5089776
exm737191	9	5185368
exm737199	9	5185470
exm737225	9	5231605
exm737243	9	5233688
exm737361	9	5361758
exm737365	9	5361824
exm737373	9	5456126
exm737388	9	5462876
exm737396	9	5465514
exm737402	9	5466785
exm737450	9	5549507
exm737469	9	5656610
exm737520	9	5747381
exm737620	9	5770116
exm737724	9	5810080
exm737735	9	5811144
exm737766	9	5830789
exm737779	9	5832719
exm737794	9	5892552
exm737803	9	5906952
exm737948	9	5921968
exm737997	9	5923103
exm738022	9	5954024
exm738273	9	6328856
exm738430	9	6533018
exm738433	9	6533092
exm738518	9	6587200
exm738554	9	6595097
exm738584	9	6606605
exm738596	9	6610208
exm739045	9	8499717
exm739092	9	8518052
exm739211	9	12695626
exm739212	9	12695694
exm739428	9	13136138
exm739464	9	13150538
exm739561	9	13193230
exm739587	9	13219603
exm739600	9	13221466
exm739618	9	13223592
exm739626	9	13224410
exm739643	9	13247724
exm739803	9	14722477
exm739859	9	14747417
exm739933	9	14775917
exm740013	9	14805066
exm740224	9	15187992
exm740400	9	15468633
exm740465	9	15571630
exm740482	9	15578896
exm740540	9	15695245
exm740616	9	15777640
exm740855	9	16727958
exm740885	9	17135298
exm740911	9	17235770
exm740962	9	17340839
exm741081	9	17484293
exm741236	9	18639275
exm741499	9	18908462
exm741549	9	18928529
exm741704	9	19058734
exm741718	9	19060197
exm741869	9	19120980
exm741909	9	19296211
exm741978	9	19332100
exm742237	9	19516177
exm742543	9	20881921
exm74255	1	91405215
exm742569	9	20916902
exm742721	9	20995598
exm742773	9	21077767
exm742852	9	21166270
exm743184	9	21304720
exm743258	9	21334735
exm743435	9	21481231
exm743659	9	22451231
exm743666	9	22451349
exm743688	9	22451771
exm743696	9	22451870
exm743806	9	26887389
exm743918	9	26923285
exm743988	9	26995580
exm744030	9	26998004
exm744053	9	27011917
exm74425	1	91790279
exm744271	9	27284884
exm744321	9	27359081
exm744372	9	27524624
exm744443	9	27566973
exm744813	9	32541468
exm744832	9	32541880
exm744878	9	32542803
exm744955	9	32572983
exm745158	9	32633294
exm745245	9	32635171
exm745285	9	32784629
exm745315	9	32984657
exm745545	9	33255882
exm745659	9	33313688
exm745751	9	33369963
exm745857	9	33387044
exm74586	1	92161298
exm745876	9	33395119
exm745892	9	33442044
exm746045	9	33467469
exm746100	9	33469515
exm746244	9	33796758
exm746269	9	33797932
exm746433	9	33927880
exm746525	9	33956113
exm746625	9	34179037
exm746711	9	34255823
exm746721	9	34256074
exm746768	9	34256934
exm746878	9	34311195
exm746893	9	34343366
exm746969	9	34372783
exm746972	9	34372813
exm746980	9	34372931
exm747031	9	34397579
exm747074	9	34490009
exm747230	9	34610999
exm747445	9	34649421
exm747655	9	34726781
exm747753	9	34996426
exm747841	9	35043935
exm747863	9	35044332
exm747872	9	35044493
exm748104	9	35090070
exm748230	9	35095103
exm748239	9	35095238
exm748410	9	35295827
exm748481	9	35381577
exm748529	9	35397166
exm748559	9	35399174
exm748761	9	35560511
exm7490	1	3669205
exm749085	9	35664760
exm74928	1	92645953
exm74938	1	92646415
exm74942	1	92646532
exm749543	9	35725610
exm749589	9	35736486
exm749675	9	35740293
exm749693	9	35740981
exm749757	9	35750887
exm749771	9	35751681
exm749934	9	35808174
exm749965	9	35810085
exm749989	9	35810930
exm750113	9	35825706
exm750215	9	35853630
exm750284	9	35906312
exm750385	9	35957819
exm750410	9	36052261
exm750465	9	36107981
exm750497	9	36118757
exm75077	1	92763008
exm751315	9	37501746
exm751348	9	37512712
exm751464	9	37592427
exm751480	9	37707448
exm75150	1	92846346
exm751761	9	37777619
exm751927	9	37974759
exm752064	9	38411409
exm753312	9	71152343
exm753389	9	71509438
exm753447	9	71628207
exm753540	9	71827482
exm753561	9	71835855
exm753988	9	72338293
exm75402	1	93580581
exm754129	9	72755180
exm754360	9	73151552
exm754403	9	73152226
exm754610	9	74313057
exm754686	9	74345106
exm754703	9	74349809
exm754705	9	74349846
exm754879	9	74828834
exm754968	9	75309535
exm755006	9	75403294
exm755059	9	75445381
exm75517	1	93657581
exm755382	9	77400938
exm755400	9	77411712
exm755401	9	77411729
exm755577	9	77684824
exm75559	1	93682193
exm755622	9	77752523
exm755872	9	78938186
exm755889	9	78947461
exm755957	9	79117542
exm755968	9	79117770
exm75612	1	93720070
exm756130	9	79320847
exm756375	9	79441579
exm75655	1	93826178
exm756619	9	79922907
exm757026	9	80881357
exm757140	9	82267611
exm757565	9	84608507
exm757842	9	85926813
exm757958	9	86293361
exm757972	9	86297871
exm758025	9	86421293
exm758029	9	86421408
exm758069	9	86474093
exm758076	9	86474227
exm758139	9	86514659
exm758406	9	86900369
exm758407	9	86900379
exm75855	1	94140470
exm758774	9	88593237
exm758834	9	88650332
exm758867	9	88661453
exm758976	9	88937854
exm758986	9	88938118
exm759213	9	90272985
exm75944	1	94362293
exm759566	9	90502058
exm759590	9	90502458
exm759599	9	90502664
exm759612	9	90502841
exm759630	9	90503219
exm759636	9	90503313
exm75974	1	94463425
exm759992	9	91605937
exm76038	1	94474420
exm760398	9	92002381
exm760540	9	93636491
exm760716	9	94485971
exm760787	9	94487040
exm760859	9	94495610
exm760934	9	94800624
exm76124	1	94495037
exm761258	9	95069263
exm761283	9	95076775
exm761312	9	95077470
exm761375	9	95094474
exm761462	9	95165611
exm761633	9	95277147
exm761660	9	95280124
exm761699	9	95375417
exm7617	1	3683914
exm761863	9	95481748
exm761935	9	95608581
exm761980	9	95610028
exm762015	9	95618101
exm762406	9	96021553
exm762564	9	96054964
exm763072	9	96714529
exm763199	9	96860692
exm763200	9	96860722
exm763249	9	97062194
exm763281	9	97062852
exm763464	9	97213778
exm763525	9	97329587
exm763575	9	97365815
exm763626	9	97522376
exm76363	1	94548928
exm763644	9	97522750
exm76381	1	94564529
exm763837	9	97912307
exm763938	9	98211572
exm76394	1	94577002
exm764005	9	98231067
exm764193	9	98643483
exm764375	9	99015166
exm764376	9	99015193
exm764638	9	99404124
exm7647	1	3697675
exm764729	9	99521920
exm764841	9	99581676
exm764850	9	99581867
exm765001	9	99798864
exm765004	9	99798927
exm765132	9	100080796
exm765137	9	100082422
exm76515	1	94668488
exm765201	9	100105782
exm765300	9	100133877
exm765528	9	100365004
exm765659	9	100431908
exm765669	9	100437789
exm765744	9	100617283
exm765791	9	100678461
exm766114	9	100919864
exm766144	9	100962552
exm766270	9	101017569
exm766409	9	101518825
exm766515	9	101552683
exm766544	9	101570283
exm766679	9	101751510
exm76670	1	95286518
exm766732	9	101778346
exm7668	1	3700579
exm766876	9	101824569
exm766914	9	101891253
exm767	1	909015
exm767222	9	103015218
exm767247	9	103046765
exm767248	9	103046788
exm767500	9	103340809
exm767715	9	104170241
exm767772	9	104171845
exm767803	9	104188842
exm767819	9	104189856
exm767995	9	104335549
exm768034	9	104356903
exm76824	1	95609563
exm768248	9	105767645
exm768400	9	106892019
exm768707	9	107361680
exm768840	9	107456995
exm768904	9	107516849
exm768942	9	107531152
exm768953	9	107533175
exm769098	9	107579632
exm769256	9	107620889
exm76940	1	97547947
exm769461	9	108382226
exm769491	9	108425081
exm769526	9	108536246
exm769833	9	109773145
exm769912	9	110249590
exm770038	9	111617294
exm770138	9	111625374
exm770194	9	111642375
exm770208	9	111651620
exm770209	9	111651621
exm770220	9	111656228
exm77028	1	98039395
exm770341	9	111685129
exm770433	9	111727670
exm770866	9	112166821
exm770875	9	112168829
exm770958	9	112219459
exm771021	9	112705007
exm771023	9	112705060
exm77106	1	99156634
exm771085	9	112898635
exm771270	9	112969698
exm771364	9	113148181
exm771589	9	113194202
exm771644	9	113212454
exm772058	9	114132745
exm772160	9	114182346
exm772166	9	114184259
exm77264	1	100133249
exm772693	9	114904705
exm772754	9	114994395
exm772755	9	114994396
exm77277	1	100152345
exm773047	9	115652255
exm773113	9	115759782
exm77322	1	100155051
exm773359	9	115956406
exm773680	9	116136209
exm773766	9	116153891
exm77384	1	100182997
exm773872	9	116186512
exm773877	9	116187302
exm774163	9	116356549
exm77435	1	100214192
exm774411	9	116837308
exm774630	9	116931437
exm774646	9	116931666
exm774795	9	117031554
exm774836	9	117051003
exm775027	9	117093861
exm77524	1	100343310
exm775307	9	117139642
exm775358	9	117166217
exm775391	9	117168844
exm775415	9	117170241
exm775430	9	117185695
exm775577	9	117396120
exm775588	9	117400945
exm775737	9	117792583
exm776267	9	118982329
exm776341	9	119106834
exm776355	9	119115071
exm776390	9	119158847
exm776677	9	119976883
exm77671	1	100476986
exm776735	9	120470966
exm777034	9	123169432
exm777056	9	123171581
exm777074	9	123182078
exm77711	1	100534070
exm777116	9	123205912
exm777220	9	123291036
exm777254	9	123342223
exm777524	9	123637006
exm777666	9	123739072
exm77774	1	100575941
exm777748	9	123779926
exm777889	9	123880790
exm77817	1	100598740
exm779049	9	125281746
exm779055	9	125281838
exm77913	1	100624830
exm779185	9	125316352
exm77919	1	100626027
exm779207	9	125330125
exm779284	9	125377914
exm779318	9	125391349
exm779367	9	125424189
exm779746	9	125588954
exm779865	9	125659569
exm779887	9	125673614
exm779890	9	125673640
exm780460	9	126144508
exm780516	9	126165712
exm78058	1	100756991
exm780694	9	127113155
exm780784	9	127220392
exm780790	9	127220938
exm780824	9	127231774
exm780906	9	127262871
exm781149	9	127618839
exm781277	9	127652727
exm781307	9	127670712
exm781487	9	127975721
exm781498	9	127982859
exm78247	1	101198111
exm78255	1	101200146
exm783088	9	130474100
exm783091	9	130474193
exm783165	9	130477869
exm783206	9	130482613
exm78326	1	101377678
exm783270	9	130489375
exm783274	9	130489560
exm783383	9	130495633
exm783763	9	130586621
exm78398	1	101704577
exm784089	9	130698029
exm784203	9	130826060
exm784269	9	130863627
exm784292	9	130868670
exm784342	9	130885293
exm7844	1	3753136
exm78444	1	102270082
exm784642	9	130980957
exm784719	9	131009679
exm784961	9	131071856
exm785168	9	131117417
exm785246	9	131151715
exm785349	9	131193551
exm785527	9	131260808
exm785615	9	131295872
exm785794	9	131370183
exm785974	9	131397526
exm786518	9	131586365
exm786549	9	131588888
exm786845	9	131708326
exm787131	9	131767947
exm787471	9	131866493
exm787693	9	132382062
exm787866	9	132515272
exm787945	9	132580901
exm788046	9	132620338
exm78807	1	103573683
exm788262	9	132662825
exm788826	9	133569210
exm789064	9	133769023
exm789078	9	133769150
exm7891	1	3761485
exm7892	1	3761487
exm789291	9	133914634
exm789370	9	133936571
exm789382	9	133942438
exm789455	9	133948152
exm789716	9	134026073
exm789832	9	134073656
exm789849	9	134073898
exm789885	9	134098206
exm790229	9	134351324
exm790357	9	134366847
exm790492	9	134394834
exm790573	9	134404557
exm790683	9	134501369
exm790703	9	134501726
exm790822	9	135073686
exm791005	9	135201934
exm791010	9	135202003
exm791055	9	135203159
exm791060	9	135203322
exm791142	9	135205006
exm791277	9	135273597
exm791313	9	135277166
exm791383	9	135285791
exm791581	9	135517395
exm791591	9	135522216
exm791631	9	135537982
exm791687	9	135553774
exm791742	9	135601087
exm79175	1	108185301
exm791804	9	135704037
exm79222	1	108307727
exm792706	9	136131472
exm792773	9	136198932
exm792774	9	136198939
exm792845	9	136208452
exm7929	1	3775337
exm792978	9	136219448
exm793009	9	136221708
exm793012	9	136221752
exm793207	9	136266965
exm793243	9	136269052
exm793270	9	136272077
exm794201	9	136594905
exm794246	9	136599026
exm794371	9	136650917
exm79458	1	109177748
exm795024	9	137676914
exm795025	9	137676938
exm795202	9	137716542
exm795470	9	137967581
exm795634	9	138377350
exm795654	9	138377663
exm79591	1	109260477
exm795994	9	138440554
exm796085	9	138516385
exm79617	1	109268435
exm796192	9	138587103
exm796211	9	138589353
exm796260	9	138594163
exm796512	9	138683719
exm796654	9	138714313
exm796663	9	138714469
exm796759	9	138830083
exm796761	9	138830120
exm796917	9	139089436
exm797125	9	139231407
exm79713	1	109315291
exm797295	9	139259592
exm797549	9	139273485
exm797558	9	139273668
exm797574	9	139275294
exm797758	9	139297277
exm797788	9	139299615
exm797843	9	139302312
exm797983	9	139324801
exm798313	9	139369002
exm798522	9	139390822
exm79859	1	109394326
exm79884	1	109394872
exm798936	9	139413100
exm79896	1	109395153
exm799095	9	139569201
exm799348	9	139640311
exm799515	9	139686439
exm799546	9	139694455
exm799547	9	139694457
exm799594	9	139699244
exm799624	9	139701218
exm79963	1	109465070
exm799702	9	139732331
exm799875	9	139743999
exm79991	1	109477313
exm799912	9	139746869
exm79997	1	109477392
exm80001	1	109477429
exm80002	1	109477462
exm800614	9	139849847
exm800633	9	139872122
exm801081	9	139913697
exm801238	9	139927625
exm801303	9	139935148
exm801516	9	139973436
exm801887	9	140008750
exm802255	9	140093452
exm802258	9	140093509
exm802303	9	140094273
exm80238	1	109707121
exm802391	9	140109318
exm802649	9	140130530
exm802793	9	140138702
exm802821	9	140139560
exm802940	9	140147681
exm802998	9	140160858
exm803057	9	140173637
exm803290	9	140267503
exm803403	9	140328047
exm803700	9	140358896
exm803761	9	140379101
exm803854	9	140400473
exm80405	1	109773516
exm804135	9	140508600
exm804261	9	140611263
exm80487	1	109793499
exm805131	10	402390
exm805136	10	403792
exm805280	10	486935
exm80537	1	109794497
exm805378	10	871110
exm80544	1	109794709
exm805460	10	1042148
exm805556	10	1063015
exm805558	10	1063038
exm805583	10	1065722
exm805627	10	1088647
exm805847	10	1279718
exm805889	10	1405407
exm806297	10	3189343
exm806318	10	3190211
exm806330	10	3191830
exm806349	10	3197856
exm806493	10	4877871
exm806511	10	4881945
exm806679	10	5043778
exm806682	10	5043821
exm806695	10	5136654
exm806767	10	5147869
exm80679	1	109805791
exm807200	10	5690941
exm807207	10	5691048
exm807286	10	5772920
exm807379	10	5788583
exm807380	10	5788608
exm807392	10	5788833
exm807397	10	5788887
exm807546	10	5803274
exm80761	1	109810214
exm807894	10	6005799
exm807954	10	6066277
exm808214	10	6540487
exm808296	10	7214584
exm808434	10	7611678
exm808677	10	7763669
exm808686	10	7768968
exm808733	10	7774358
exm808756	10	7780646
exm808767	10	7785184
exm808784	10	7786772
exm80884	1	109815310
exm808944	10	8006461
exm808950	10	8006519
exm80897	1	109815868
exm809199	10	11504528
exm809636	10	12130988
exm809840	10	12219820
exm809928	10	12802947
exm809946	10	12858263
exm809963	10	12870771
exm810019	10	13152382
exm810128	10	13217560
exm810157	10	13228184
exm810263	10	13275546
exm810462	10	13534727
exm810583	10	13701402
exm810685	10	13838567
exm810823	10	14896155
exm810866	10	14939212
exm810920	10	14951101
exm810939	10	14968855
exm810958	10	14976727
exm810977	10	14987123
exm810994	10	15008508
exm811126	10	15138630
exm811176	10	15145855
exm811188	10	15146061
exm811202	10	15154845
exm811305	10	15255658
exm81136	1	109878903
exm811710	10	16528366
exm811848	10	16877080
exm811875	10	16882359
exm811943	10	16930419
exm811945	10	16930430
exm811990	10	16943371
exm812011	10	16948390
exm812107	10	16970285
exm812158	10	16982031
exm81231	1	110019415
exm812430	10	17156118
exm812579	10	17271974
exm812672	10	17363189
exm812693	10	17373457
exm812714	10	17495619
exm812821	10	17747597
exm813010	10	18266936
exm813012	10	18266967
exm813032	10	18276473
exm813418	10	20106075
exm813579	10	21112137
exm813644	10	21157595
exm813669	10	21169773
exm813713	10	21414892
exm813718	10	21414963
exm813777	10	21804503
